full_text,label
@BiggBoss @eyehinakhan @tentej Hahaha Hina fare ki baat tum mat kro Duniya ki Sabse fake tum Ho or ye arshi Badha Hina Hina Kar Rahi hai do din Mai juta khyegi Hina se but Shilpa ji plz ab arshi ko Kabhi accept maaf na Krna we hate her usne bht ghatiya Kiya apke sat h..,Hate Speech
@RealVinduSingh Hina ne khud shilpa ke baal kate ajj apni trun toh India dekh raha hai ek ladki dusri ladki ke baal cut kar rahi hai hate Hina nd love shilp,Normal Speech
@BeingSalmanKhan Mujhe bilkul bhi pasand nahi k sm fans of urs uss stupid ko Bhabhi kahen khoon jalta hai mera .,Normal Speech
@pawanrajesh1112 @KishwerM @BiggBoss I hate pungi for doing what they did with luv and Akash but Hina ne ankhon main mirch daali Hai and usne Baal bhi kaate Hai,Hate Speech
@KishwerM Hina se hate itni hai ki bandagi ki gandagi bhi sahi lag rai hai tumko...,Hate Speech
@rinki_bhadra @Mohdzaheer68951 @diandrasoares13 @parneet36677795 @itsSuroj ye q Rohan k sath hai I hate yr ajeb c hai,Hate Speech
"@TruthPrevail3 @GovindKushavaha @mohdsubuhan @sanjivbhatt PM ki post ki izzat krte hai isliye gaali nhi di, mgr jo PM ki post pr hai wo khoon choos raja hai desh ka or ap jese log uska sath de rahe hai",Normal Speech
"#BanFatahkFatwa, is dor ka sab se begerat chainal zee news hai jis ne tarikh fatha ko bula kr nafrat phela rha hai#BanFatahKaFatwa",Normal Speech
@RahulReply Rahul Ko Khud hi lgta I hate him. Helpful hai. Achi baatein krta. Flirt krta hai Boht. Kuch Kuch hota hai Rahul tum ni samjhoge.,Hate Speech
@TarekFatah hate monger hy apni hate speech ki wajeh se arrest bhi ho chuka hy @Support #suspendtarekfatahacc @SushmaSwaraj #BanFatahKaFatwa,Normal Speech
@Harneetsin  i hate u aap #rikara fanse ke saath esa kyon kr rahe ho batao na agr #Ishqbaaaz me accha SS ni de sakte to #DBO fir start karo,Hate Speech
@Sreekrishna72 @AyeshaMalhotr16 @Mehnaz_Tamanna @iamabhi4548 @sanjana__JW @MifizPetal Are wo hamesha bolti bolne do crow he caaaw caaaw nhi karegi to fotaage kaise Melega 😡😡😡😡Abhi Arya hate romance enjoy karo,Normal Speech
Rakesh ji apne aakaon ko samjhao WO apne knowledge ko desh ki unity &amp; progress ke liye use Karen kab take minority se nafrat karoge,Normal Speech
Abe ganje @ShekharGupta tu batting karta rah @yadavakhilesh ka because of hate @narendramodi 11th march. @tavleen_singh https://t.co/2QwECXGf8c,Normal Speech
Mohabbat Nasha Hai Video Song HATE STORY 4 Neha Kakkar Tony Kakkar Karan Wahi T Series: https://t.co/qJHIEjZvm6 via @YouTube,Normal Speech
"@KapilMishraAAP Sahi Kaha Rohit Bemula,Akhlakh Dadri, Nirbhaya rape victim 10k inam, JNU support to afajal premi ye sabhi pap ki nadi par ki",Normal Speech
@Rahul_SRKians Tere jaise chutyo ki wajah se srk ko hate krte sab .badha le hater .,Normal Speech
@beautifulkiu reject karna tha to seedha bol deti.. Murder karwane ki kya jarurat thi 😠😠😠 @_GlossyLipss,Normal Speech
Pyar Nasha Hai Video Song HATE STORY 4 Neha Kakkar Tony Kakkar Karan Wahi: https://t.co/fcrnPdVeVq via @YouTube,Normal Speech
"Who does Katiyar think he is ?Rahat Indore ji rightly said....Kirayedar hain kisi ka zayati makaan thodi hai....sabhi ka khoon hai shamil is mitti mein....Hindu,Muslim,Sikh,Isaayi.....Hindustan kisi ke baap ka thodi hai....",Normal Speech
@TarekFatah tumhara program sirf nafrat phailata hai#banfatahkafatwa,Normal Speech
Kya Qusoor Hai Amala Ka After Evan-Viraj-Suveer Sunny to rape Amala https://t.co/qO6Czuuk8q #StarPlus #Colors,Normal Speech
@AskAnshul Bhai Jada apekha mat karo ye log India ke liye Jada kuch karte nahi agar karte to Pakistan Ko aid ke Nam par terrorism ke liye paisa na dete,Normal Speech
@sayanti_kar @neeme01 ke time gulmam ko hate mail kiya tha na?😂 aap karo tho sahi hum karke tho galat😏,Normal Speech
"Had those shorts, hate them because zoyanyuka! Ungazibhaqa uhamba ze😅",Normal Speech
usss mai yai likha tha k Rabia Anum ka rape bhi Imran Khan nai kiya. https://t.co/rr3KKpAhCP,Normal Speech
Aaj ek question Z News pr pucha Gaya... 16 Dec 2014 (Nirbhaya Rape Case) ke Baad se Aaj se Delhi Mahilaao ke liye kitni Surakshit Hui hai ?,Normal Speech
@Simashah10 @indiaforums @ipriyanksharmaa @lostboy54 Ja be tujhse baat hi kaun kr rha h I just hate tera ro sir aur baki mujhe kisise problem nhi h tu mujhe hate kr ya na kr main tujhe hate nhi karungi kyunki main sirf uss chashme wale Tom cruise ki hater hoon aur kisiki nhi aur uska reason wo tweet tha jo usne luv k liye kia tha !,Normal Speech
@Akbarsh28478607 @riyashukla2507  Tumere Did may hate laggakor deko Garv zoorur milaga,Normal Speech
Woow woow woow aj say almost 3500 years pehly 1 jadugarni ki tajposhi howe Thi isbeal nam ki us k b kartot kalay thay same like baji mariyam aur us aurat ko usi ki public mai say kisi nay murder her https://t.co/ifph8RejCu,Normal Speech
Agar terrorism khatam karna chahte ho to Nawaz zardari Iltaf Asfandiyar ko khatam karna hoga pir mulk ka nizam teak ho jaega,Normal Speech
"I hate it when people do ""ARAY AAP LEIN NA"" ""ARAY NAE NAE AAP LEIN"" on dining table. Lao bhai mujhey bhook lag rahi hai pehley mujhey de dou",Hate Speech
@AnjumKiani beharhaal phansi ho usi tarha jis tarha usne zainab ko strangulate kiya hai voh saza bhi kam hai bohat kam...bohat kam,Normal Speech
Woh suna hai tumhare faujion ko unke senior rape karte hain?,Normal Speech
@SSGDude Tmne kaha hai baki log bhi manein ge. Us pe kaha hai. Wese bhi I hate naeem ul haq. Acha hai is se tou jan chutay gi.,Hate Speech
@THEGREATKISHORE terrorism ka koi dharm nehi hota aur tere hai sasti rand k bachcho ka koi name nehi hota..,Normal Speech
@Harss_kaur @naveesingh5 @bitingtruth @harbhajn205 @tavleen_singh Main taan kuch boliya nahin Tusi odo kee kardey jado gurmeher kaur nu rape diya dhamkiya ditiya tuhadey kuttey ABvP tey RSS dey kuttey ney,Normal Speech
@DrKumarVishwas Hume bhi waisa hi laga tha jab shriman rajyasabha na bheje jaane par vidhwa vilaap kar rahe the. I hate u kejru,Hate Speech
Twitter par hum bhi 5-6 Saal se hai kyun suspend nahi huwe? Hatred aur fake videos or news post karoge to suspend to honge hi,Normal Speech
@RanaAyyub aur jo muslim rulers ne hinhus ki hatya hindu ladies se rape kiye the uska hisab tere baap dega ......,Normal Speech
"Ab itni bhi kya nafrat hai yaar, when is this trend going to stop😅😅 convicted hogayi bas qissa khatm kro #closethechapter #SasikalaConvicted",Normal Speech
"@dakhattak @poranapakistani aor jo apni hi parlimentarian ko rape kar k murder karwa de..aor dosron ki biviyon ko talaq dilwa k khud shadi ker le,uske suporetr ky hein😃",Hate Speech
@digvijaya_28 Wait karte raho sir ek din Hate Story bhi aayegi,Normal Speech
"Choti si pradesh gujurat me satadhari party ke sevak lok jab aurato ko rape karte he, black mail kar rahe he to kanun bebadta thika he https://t.co/FsZr0zevJb",Normal Speech
Maine kab hate kiya. Rona band kro https://t.co/rYmUjExYGC,Normal Speech
@Onispeak Nopes... Nahin hai .. Fans hate it and Haters hate it... Pata chal jaaega ki public ko kaise lag rahi hai,Hate Speech
@Musa_Kashmiri tum saale porn film dekh kar kashmiriyo ka rape karte ho.,Hate Speech
A beghairat. Jiski waja se hum singles ka khoon khoulta hai. https://t.co/o22PnBYcwK,Normal Speech
@diikuuu mujhe v Mann karta hai murder kar du😂😂,Normal Speech
@OfficialDGISPR Agr watan se har kism ka jurm/terrorism khatm krna hai or taraki dilani hai to watan se sare be-eman lutere siyasatdano ka khatma zaruri hai,Normal Speech
@sardesairajdeep aap hi ja k supreme court k judges ka kaam kar leejiye na. kabhi to bhai samjhdaari ki baat kr liya kro sir ji!!🙏🏼,Normal Speech
"@sayanti_kar @neeme01 tumne harneet mam ka IV nahi pada wahi bola tha, jab IPKKND band horaha tha tab harneet mam ne hate mail kiya tha gul mam ko😂😂",Normal Speech
@JagratiGupta3 @aajtak @anjanaomkashyap RAMJI ne ayodhya pahle bhi vanwaas le liya that bjp RSS ko Kyu aag laga Kar wahi mandir ke name par khoon bahana hai,Normal Speech
"@technitell ha ha education? salo tumne education ke naam par orto ko nanga kar rakha he, or rape badhte ja rahe, sirf or sirf isliye",Normal Speech
@ItsJamshed @ZeeNews N pedomuhammed kya hai be? 09 saal ki aisha ka rape karne wala pedophile cum rapist. Aaj zinda hota to saale rapist ko lynch kar deti junta,Hate Speech
@15lakh100days Abe dhakan Islam sirf 1400 saal purana hai/tum Sab ko rape karke/marke conversion karke mulla banaya @SandipRnc https://t.co/p68T4K7MFt,Normal Speech
Baleegh ur Rehman ka rape chal raha hai Hamir Mir k show mai.,Normal Speech
@SdqJaan @AmirMateen2 @KlasraRauf @AmirMateen2 Valentine day mananay aur terrorism karne wali 2 intahaie hein aur en dono mein Itidal acha,Normal Speech
I hate them 😂 jeon seokjin 😂 https://t.co/iPoyfFTA7d,Normal Speech
@MsSnehaTweeting agar dandy bhaiya jaisi akal om ko hoti to story aage kaise bhadti hate - love story se hi story lambi hoti hai na yar,Hate Speech
Hate hate Babari DhamkakaGana In: https://t.co/hAHjBBJ0UG via @YouTube,Hate Speech
@ippatel @SureshChavhanke @jeetensingh @praveen_bajpai @SickularLibtard @SabooVikas @iSKatiyar @imeerage @sengarajay235 @himshekhar_ @drshraddha16 @upma23 Chavhanke toh roz rajnath se milta hai..nahi milega fir rape case reopen  Ho jayega,Normal Speech
@samajwadiparty @yadavakhilesh Samajwadi party ka naam badlkr sharmindgi wali party rkh deni chahiye jahn aye din roj ldkiyo se rape hoti h.,Normal Speech
This shows tolerance limit of Gujju .. Gujjuo ko badnaam din raat karta hai or Abhi tak ya zinda kaisa hai .. Kamaal ka thanda khoon hai gujjus ka https://t.co/TIzurQgy8p,Normal Speech
@RutvikSubhedar @digvijaya_28 Rutvik ji .. aap chale jaiye na border par. Bolna bhot aasan hota hai sir ji. Congress ki vajah se hi terrorism bada hai.,Normal Speech
@QSZubair @marvisirmed Agar Allah na Karen Imran y Kisi aur ki Behan pe ESA ilzam hota kya saboot istarah mange hate kuch khuda Ka khof Karen,Hate Speech
@mirzashaze Wo gandagi khud krte hain but jab rape hojaye to wo b apni jahalat dikhate hain,Normal Speech
@AngryCivilian1 iss tarrah na ahli nahin no sakti. haan kisi pr rape ka ilzaam lagwa do tu shayd,Normal Speech
@KhSaad_Rafique jesa khan begerat he wese hi hon ge in pojne wale i hate niazi pasha 2 no,Hate Speech
@Muhammad_0mer I hate shopping not i go for it bas kabhi zbrdsti :( bhyi kya main khawateen k dabbay sy kharij hun?😒,Hate Speech
@abpmajhatv Tumche gambhirya disale amhala Mahad durghtnechya veli... Shame on Prakash Mehta...we hate corruption mind it.. guilty asal tar sodnar nahi,Hate Speech
"@kamaalrkhan @Twitter N we hate u ,tereko log bas gaali dene ke liye follow karte hai...tu kabhi apne comments khol ke padta hai??Log kitni gaaliya dete h tujhe😂😂",Hate Speech
#Beyhadh Arjun uska sath de Raha h jisne uski wife ka rape krne ki kosish ki thi aur bache ko Tak mar deta. Bahaut shi ja Raha h,Normal Speech
"@TimesNow Dr.MMS,10 saal tho chup rahe aur barbaadi ke ore leke gaye Hindustan ko. Hindu terrorism ko staapit karne koshish kiya, ab kyon bol rahe ho?",Normal Speech
@FakeTackler bhai kisne hate kia?,Normal Speech
@AmiSri Irony gaumata ke Naam per terrorism khud phela rakhey hai half chaddi aur half knowledge dangouras hai Islam duniya banne se lekar aaj tak,Normal Speech
@avi__007__ Haha sahi ho k. Twitter vari hate dekhda achammai vaisake.,Hate Speech
PMLN itni beghert party hai k ye kal @MaryamNSharif ko bhi Imran khan par rape ka ilzam lagany k lye bhol sakti hai be sharm nawaz ganja,Normal Speech
@TVBollydGossip @EndemolShineIND sirf mannu manveer jaisi chugli wali Aunty ko lana or last tak le kr jana😡 what d hell I hate mannu manveer,Hate Speech
I hate you nawaz shareef dhoka dey dya tumny bhi aakhir😭😭😪😪😪sab corrupt mene party badal li am with ik now😒,Hate Speech
@tweeetnesss Viv ko ek din MS dikha hai 2nd day bhool jati hai ..hate this ..,Hate Speech
"@RoyalRajputan16 @Choudhary_TS @hemantjeedabhi @zashuza @narendramodi @DDNewsHindi @BatraK9 @ashokshrivasta6 @IASassociation @MVenkaiahNaidu Geeta ye nahi bolti ki ladkiyo ka rape kro, kisi jeev ki hatya kro, sayad aapne geeta to padhi lekin geeta ka arth nahi samjha😊",Normal Speech
#CongressFor2019  Sukanya KA fir rape hoga...woh to hote he rahte hain https://t.co/aGng39a6yF,Normal Speech
@Indianit07 @yuvraj_khinda Bhai tum log pehle apne mulk ko sudharo phir pakistan mein dekho india mein har din  rape hote hain googel pe yeh bhi zara dekho janab,Normal Speech
@rammadhavbjp Madhav ji ..pak.kis tarah ki bhasha samajta hai aap to acchi tarah se jante hain..jab tak pak rahega cross boarder terrorism khatm nhi hoga.,Normal Speech
@BTownExclusive @FCNitibhaKaul  i hate that frdship Bani is selfish woh kise ki frd nahi bna sakta 84 din tak bani ko nitibha nahi dekh kya,Hate Speech
@CherieDamour_ @zunairaE Ye hmari gairatmand qoum Hai..inhy kch mat kahay plz. warna ye kabba m bethi hawa pay jism faroshi ka ilzam laga kar uska rape bhi karday gy,Normal Speech
"@varshasinghmcx @narendramodi Lucky you. I can bet vo mujhe kabhi bhi follow nhi karenge. Qki mein CA hu, jinko vo hate karte hain. ""Bahi Ko Sahi"" karne waale samajhdar h",Hate Speech
@SudarshanNewsTV Vipaksh ko jab koi kaam nahi tha toh woh in ladkiyon KA huq cheen Liya.b4 UP WAS rape-molestation capital. CRIME KI DUNIYA KA BADSHAH tha,Normal Speech
#Beyhadh Arya fan par Arjun Kyu hate list me aate ja rhe ho.Maya k liye socha ki usko kaisa laga hoga bachpan me baap ab tum sab dhoke baaz,Normal Speech
@SanjayAzadSln Now i hate aap or kejri ..ye chhal kinrajniti h,Hate Speech
"@annoyyyinglady Yup and this is most disturbing part of this. Yaani yaar rape ho jaey, us larki ka koi na poochy k aagy uski life kysi guzray gi.",Normal Speech
@Aadiiroy @CherieDamour_ Fawad ch wo bhai hai jiski behen ka rape hu raha ho tu boley ga behna mein ne tu bola tha sleeveless na phena aj woh bhi pink? 🖐 lanat,Normal Speech
@Chutkla @loveUZindagiiii @tinkerbell9958 @rajeevthukral @tweet_gogo @mithimish @abs261 jab apka sabse acha friend he apka mazak bana ne lage to sumjh lo dosti naam ki koi chez nahi hote i hate u @Chutkla aap ko to maine apna,Hate Speech
"@SharadYadavMP Party bana bhi loge to Bahut jaldi PM ban jaoge neta ji , Modi hate me pagal ho gaye ho Nitish ko akl aa gayee 20  mahine me",Hate Speech
"@FollowBak_Qvkly @NKDeewan Peshawar ki clock idhar kyu dhika rahe ho, suna ki pak me sirf aur sirf bakri ko rape kar jata he😂😂",Normal Speech
@Rofl_Rajasthani @DeadpoolSA @GujjuBoss @AmTrehan @paaglpanti @ak_p20 @wh0mi_ @rushtbhramin mujhe ludo se sirf Rt khani hai..i hate ludo,Hate Speech
@tasinasha pagal ko kya hua aaj .. u hate emoji na??,Hate Speech
@AbidSherAli @FaraQureshi Alisha ahmad k rape aur phir os waqat kaha tha tera andar M.bin qasim,Normal Speech
@AsmaZhk or jo madical rape date hain ..wo kidhar chorti ho,Normal Speech
@ImranSh77805219 @TarekFatah @TheTorontoSun Tum to saale bakri aur bhes ka rape kr dete hon hme sikha rhe ho saale khud ki saghi bheno ko chodte ho saale sewer ki aulad,Normal Speech
pti walayuchal rahay hain aik tweet pr...r dusri taraf noon walay apni party membr ka rape kar k mar dethay hain aur koee poochtha nahi..,Normal Speech
@ziyaullahshahid @Mimansa_Zee @ZeeNewsHindi @ZeeNews Padho tumhari terrorism padhyi. Ham to desh bhakt hi thik hai,Normal Speech
Jis tarha quaid-e-azam par 1 larrki nay jhota rape ka case banaya tha train main..aj ausi darmay ko colourful adakaron pe shoot keya gaya.,Normal Speech
@ImArbaz11 @JayvijaySachan India pak ka hamesha rape karta hai,Normal Speech
"@KailashMahara15 @kamaalrkhan @iamsrk bhai sab thik hain..tum srk ko hate karte ho ,thik hai..but krk ko sir bol rahe ho,.....wtf...usli 90% fake followers hain...",Hate Speech
North hate  North gatee,Normal Speech
@coolfunnytshirt 🎶Bibi ko hate pasand hai🎶,Normal Speech
@VINEET4BJP @SharmaHDL Jaipur main Muslims ne jain shadi shuda aurat ka rape karke iska ghar lut gaye kiya hua.,Normal Speech
@daphneanica Kasi haters gonnaa hate hate hate hate,Normal Speech
@NayabAfridi_10 Mere jaan i hate geo..but hamid mir..Ik ka bht allaaw frend hai..dear koi girl media pay awen e ni ati..imran farsihta ni.insan hai..,Hate Speech
@mubasherlucman aur tum kheen ya na kh do k shahbaz sherf ny mera rape kya ha,Normal Speech
@mariamsmadness @hassan_k82 @MurtazaGeoNews 1aurat ny pore Twitter ko ganda kar diya. Koi aysha ko batye rape hota hia tu medical bhi hota hia ilzam lagya hai tu sabot bhi dy,Normal Speech
Congress ki Sarkar gai Usko 3 saal ho gaye par kuch bikau media Aaj bhi wo nhi bhul paye Chattichgadh 16 mahlia par rape huwa waha chup 😂😂 https://t.co/qdLRckrIhY,Normal Speech
Kat ke badh Anu hogi tere hate list main 😂 https://t.co/IV4rSPGVO2,Normal Speech
The Nation hate Gulalai. Gulalai ne apna aur  apne saare khandan ka sar  sharam se  jhuka dia.  Lekin  sharam se to WO nawaqif hein.,Hate Speech
"Gayathiri, raisa, julie enna Aarav ku security ah oviya rape pannama irukka",Normal Speech
@Yajnavalkyaa @AshiQuotes Isko Allah ne aadesh diya hoga ya kuran Mai likha hoga ya khuda ye Tera kesa dhrm h jo Tu spne Mai aake rape krne ko khta h,Normal Speech
@RanaAyyub @republic Dekh Tere sansar ki halat Kya hogai bhagwan k bachiye ko rape krha musalman https://t.co/aFNtgX0uiG,Normal Speech
aj ai nijum raate mone pore she fale asha din gulo kotha mone pore she sobuj a path mathe tmr hat dore hate chola din golo,Normal Speech
Aparte aaggg 😩😩😩  hate this,Hate Speech
"@Indianit07 Bhai tum apna sambhal lo, hum apne ka ker lete hain kuj. 2017 maen kitnay rape hoye mumbai maen??",Normal Speech
@najamsethi We hate naam sethi,Hate Speech
@kamaalrkhan  we do appreciate bhai.. but kabhi kabhi achi filmo ko bhi aap rape kar dalte ho,Normal Speech
@sahil_357 Aryan Chaudhary par rape ke 2 case chal rahe hain @500urvashi @kapsology @narendramodi,Normal Speech
"Imaam ke imaan ka rape ho gaya,  satak gaya hai gandu, imaam ko open challenge hai, aa jaa maidaan mein par naha ke aa###",Normal Speech
Yad hate hi honke https://t.co/A2KPEq2xqh,Normal Speech
Jwahar khan isliye hate karta tha shree subhash Chandra bosh se https://t.co/yNDPNEv2NF,Hate Speech
"@RifattMir @UtkarshT1986 Banda ek baar soch le ki chal khud ko Indian man lun, lekin yaar yeh lynching, rape, gau mutr, is sab ka bhoja kaun uthayega",Normal Speech
@ambrinmaria @RehamKhanI @ImranKhanPTI Gula lai ko choro ye batao aysha ahad ka kiya bana jiska rape kia tha hamza shahbaz nay kiya ameer muqam nay usay cal q nahen ki,Normal Speech
@Noraiz_Ch Hahhaah. I hate girls who call Bhai. Abby bhaee Bhai sirf apna sagaa zaati huta hai. Hr rah chalta Bhai Ni hta jisko Bhai banake bth jti hen,Hate Speech
@jasmeenmanzoor We pakhtoon hate @ayeshagulalai,Hate Speech
@sureshkumar8873 hate ko ghas Khe la ne gay a hai,Normal Speech
